Protein.Accession,Group.Proteins,Group.Accessions,Gene,FC,FCmin,FCmax,Adj_pValue,Log2FC,Log10pValue,Log2FCmin,Log2FCmax,FC_SE,FC_SD_NoProp,FC_SD_Log2,type
Q9Y3B8,sp|Q9Y3B8|ORN_HUMAN,Q9Y3B8,REXO2,3.7617,1.9182,7.3772,0.0130436775,1.9114,-1.88459994750038,0.939753149952227,2.88307334845126,1.39260204081633,1.52918317290249,0.586475524405793,Enriched
Q9Y3I1,sp|Q9Y3I1|FBX7_HUMAN,Q9Y3I1,FBXO7,9.2287,5.9419,14.3335,0.000654739985,3.2061,-3.18393113588479,2.57092432534868,3.84131902940714,2.14071428571429,2.35066743244706,0.367472801973254,Enriched
Q9Y6M1,sp|Q9Y6M1|IF2B2_HUMAN,Q9Y6M1,IGF2BP2,3.835,1.5311,9.6057,0.0313045971,1.9392,-1.50439188134933,0.614568511964209,3.26389075181176,2.05984693877551,2.26186892249834,0.850896239277501,Enriched
O14933,sp|O14933|UB2L6_HUMAN,O14933,UBE2L6,3.3096,2.2972,4.7682,0.00256636958,1.7267,-2.59068080119691,1.19987646683658,2.25344475026249,0.630357142857143,0.692180183228072,0.301729791438468,Enriched
O14957,sp|O14957|QCR10_HUMAN,O14957,UQCR11,52.0953,6.7903,399.6745,0.0136056677,5.7031,-1.86628014030024,2.76347531511084,8.64268171875747,100.22556122449,110.055304550148,3.04780358493036,Enriched
O15027,sp|O15027|SC16A_HUMAN,O15027,SEC16A,3.9509,1.4529,10.744,0.0376022392,1.9822,-1.42478629222,0.538935408773331,3.42545930476536,2.37017857142857,2.6026367059451,0.950368541067247,Enriched
O95433,sp|O95433|AHSA1_HUMAN,O95433,AHSA1,5.7844,4.3804,7.6384,0.000325488951,2.5322,-3.4874637493421,2.13106261678247,2.93327047153233,0.831122448979592,0.9126357899462,0.227621728838456,Enriched
P01859,sp|P01859|IGHG2_HUMAN,P01859,IGHG2,0.0783,0.0706,0.0868,6.93112807e-06,-3.6751,-5.1591960763974,-3.82418800627827,-3.52616114710497,0.00413265306122449,0.00453796801630707,0.0836130773031793,Depleted
P05452,sp|P05452|TETN_HUMAN,P05452,CLEC3B,0.0706,0.0595,0.0838,2.29535462e-05,-3.8245,-4.63915020877084,-4.07096652135414,-3.5769059458501,0.00619897959183674,0.00680695202446061,0.139098525910176,Depleted
P07108,sp|P07108|ACBP_HUMAN,P07108,DBI,14.5146,8.4158,25.0332,0.000713343071,3.8594,-3.14670155288538,3.07310041964487,4.64577081775724,4.23913265306122,4.6548907230976,0.462678114594474,Enriched
P11310,sp|P11310|ACADM_HUMAN,P11310,ACADM,11.5334,5.8156,22.8727,0.00195756033,3.5277,-2.70828484455362,2.5399280433528,4.51555477312899,4.35130102040816,4.77806013894761,0.597680100189792,Enriched
P22105,sp|P22105|TENX_HUMAN,P22105,TNXB,5.8797,5.2454,6.5907,2.28559539e-05,2.5558,-4.64100064858768,2.39105279301467,2.72043170239517,0.343188775510204,0.376847430391229,0.0924666086700298,Enriched
P23588,sp|P23588|IF4B_HUMAN,P23588,EIF4B,2.6706,1.1701,6.0952,0.0559388302,1.4172,-1.2522866198915,0.226631831807891,2.60767356034906,1.25640306122449,1.3796263134021,0.745293207752987,Not Significant
P29622,sp|P29622|KAIN_HUMAN,P29622,SERPINA4,0.3261,0.1469,0.724,0.0352142457,-1.6164,-1.45328160989372,-2.76709369899317,-0.465938397578882,0.147219387755102,0.161658107543877,0.715189665970703,Depleted
Q01082,sp|Q01082|SPTB2_HUMAN,Q01082,SPTBN1,7.9145,7.2436,8.6476,8.12588996e-06,2.9845,-5.09012906314281,2.8567068811929,3.11229979187891,0.358163265306123,0.39329056141328,0.0716909902810506,Enriched
Q13541,sp|Q13541|4EBP1_HUMAN,Q13541,EIF4EBP1,1.7261,0.5713,5.2151,0.309376162,0.7875,-0.509513152532893,-0.807679564965501,2.38269491681424,1.18464285714286,1.3008281403782,1.087247730243,Not Significant
Q7L2H7,sp|Q7L2H7|EIF3M_HUMAN,Q7L2H7,EIF3M,5.9696,4.5169,7.8895,0.000311848241,2.5776,-3.50605670127181,2.1753329741914,2.97993387180048,0.860357142857143,0.944737711839335,0.22831821425412,Enriched
Q86Y39,sp|Q86Y39|NDUAB_HUMAN,Q86Y39,NDUFA11,43.2157,16.7691,111.3711,0.00138524213,5.4335,-2.85847430852578,4.0677333562178,6.79923110202317,24.1331632653061,26.5000524863384,0.884666783260195,Enriched
Q8IXM3,sp|Q8IXM3|RM41_HUMAN,Q8IXM3,MRPL41,6.3073,1.2495,31.8379,0.0631575641,2.657,-1.19957462847896,0.321350901424617,4.99267327500572,7.80316326530612,8.56846795493872,1.95990142003806,Not Significant
Q8NBN7,sp|Q8NBN7|RDH13_HUMAN,Q8NBN7,RDH13,1.2698,0.7423,2.1723,0.354271837,0.3446,-0.450663370730997,-0.429925726045515,1.11922335665283,0.364795918367347,0.40057371995797,0.455115545199092,Not Significant
Q8TD55,sp|Q8TD55|PKHO2_HUMAN,Q8TD55,PLEKHO2,24.3703,17.3665,34.1987,9.39661858e-05,4.607,-4.02702840131994,4.1182351211617,5.09586957967106,4.29392857142857,4.71506081753604,0.27912643089946,Enriched
Q92783,sp|Q92783|STAM1_HUMAN,Q92783,STAM,1.1553,0.8714,1.5317,0.29432455,0.2083,-0.531173511312365,-0.198592981634282,0.615133757514429,0.16844387755102,0.184964214886886,0.23097633130722,Not Significant
Q96DT0,sp|Q96DT0|LEG12_HUMAN,Q96DT0,LGALS12,2.8185,2.0185,3.9356,0.00304573624,1.4949,-2.51630770916556,1.01328358681842,1.976583597877,0.48905612244898,0.537020894077919,0.27488287413162,Enriched
Q9H078,sp|Q9H078|CLPB_HUMAN,Q9H078,CLPB,3.0876,0.5874,16.2287,0.185333498,1.6265,-0.732046077271816,-0.767584829224598,4.0204755323167,3.99012755102041,4.38146414404097,2.04725890414585,Not Significant
Q9NNW7,sp|Q9NNW7|TRXR2_HUMAN,Q9NNW7,TXNRD2,10.1694,8.6976,11.8903,2.56774256e-05,3.3462,-4.59044852046921,3.12061736121794,3.57171321056405,0.814464285714286,0.894343857139728,0.126877244237122,Enriched
Q9NUS5,sp|Q9NUS5|AP5S1_HUMAN,Q9NUS5,AP5S1,3.3916,1.1928,9.6436,0.0587722297,1.762,-1.23082783271528,0.254352162733993,3.26957181166376,2.15581632653061,2.36725062421036,1.00696448168699,Not Significant
Q9UN86,sp|Q9UN86|G3BP2_HUMAN,Q9UN86,G3BP2,6.4868,5.0661,8.3059,0.00018498711,2.6975,-3.73285853241269,2.34087555476068,3.05413650234631,0.826479591836735,0.907537578964917,0.201840655576411,Enriched
A0A075B6J9,sp|A0A075B6J9|LV218_HUMAN,A0A075B6J9,IGLV2-18,0.1215,0.1043,0.1414,3.08696461e-05,-3.0413,-4.5104683493873,-3.26118893702968,-2.82214597474005,0.00946428571428571,0.0103925070003082,0.123400973759246,Depleted
O43768,sp|O43768|ENSA_HUMAN,O43768,ENSA,14.8367,9.8544,22.3379,0.000284907804,3.8911,-3.54529565469974,3.30076803328031,4.48142165841712,3.18456632653061,3.49689652664008,0.340032168709045,Enriched
O43826,sp|O43826|G6PT1_HUMAN,O43826,SLC37A4,13.0967,4.4612,38.4475,0.00711876149,3.7111,-2.14759555760551,2.15743182700419,5.26481788670616,8.66997448979592,9.520292740285,1.04872823873345,Enriched
O60830,sp|O60830|TI17B_HUMAN,O60830,TIMM17B,2.3631,0.6475,8.6242,0.191885856,1.2407,-0.716957036142776,-0.627047902088171,3.10839063537966,2.03487244897959,2.23444502936275,1.36414995683663,Not Significant
O60861,sp|O60861|GAS7_HUMAN,O60861,GAS7,0.4223,0.3464,0.5147,0.0010329438,-1.2438,-2.98592330676096,-1.52948916482272,-0.958196312342915,0.0429336734693878,0.0471444455027457,0.161058625934812,Depleted
O95372,sp|O95372|LYPA2_HUMAN,O95372,LYPLA2,2.2668,0.9596,5.3545,0.0927689383,1.1807,-1.03259741368484,-0.0594949372560148,2.42075186326705,1.12114795918367,1.23110590338691,0.783532019421838,Not Significant
P08865,sp|P08865|RSSA_HUMAN,P08865,RPSA,2.4448,0.8403,7.113,0.124018534,1.2897,-0.906513406672937,-0.251023610753787,2.83045816354108,1.60017857142857,1.75711802320305,1.03688868550869,Not Significant
P12081,sp|P12081|HARS1_HUMAN,P12081,HARS1,0.3461,0.0012,101.2789,0.676760384,-1.5306,-0.16956507182742,-9.70274987882829,6.66218983048732,25.8361479591837,28.3700594669841,118.258723209312,Not Significant
P16070,sp|P16070|CD44_HUMAN,P16070,CD44,11.7093,9.8243,13.956,2.99849632e-05,3.5496,-4.52309647982759,3.29635461627649,3.80281359753229,1.05400510204082,1.15737792919605,0.142599762486696,Enriched
P23458,sp|P23458|JAK1_HUMAN,P23458,JAK1,1.4455,0.2799,7.4636,0.615766123,0.5315,-0.21058420792855,-1.83701660797653,2.89987166927115,1.83257653061225,2.0123086937497,2.00840385555893,Not Significant
P33908,sp|P33908|MA1A1_HUMAN,P33908,MAN1A1,5.601,3.7413,8.385,0.00110521922,2.4857,-2.95655157121539,1.90353965451724,3.06781078378962,1.18461734693878,1.30080012822995,0.335057649381374,Enriched
P35442,sp|P35442|TSP2_HUMAN,P35442,THBS2,32.28,29.5546,35.2569,2.96225293e-06,5.0126,-5.52837786228557,4.88531078978097,5.13983372464361,1.45466836734694,1.59733672959184,0.0713900179185856,Enriched
P98095,sp|P98095|FBLN2_HUMAN,P98095,FBLN2,14.6779,8.4747,25.4214,0.000721046067,3.8756,-3.14203698770112,3.08316229849408,4.66797157910278,4.32313775510204,4.74713472728093,0.466597246845937,Enriched
Q14392,sp|Q14392|LRC32_HUMAN,Q14392,LRRC32,5.4958,2.6248,11.5068,0.00792854334,2.4583,-2.10080659547054,1.39220749896897,3.52441477579411,2.26581632653061,2.48803900745922,0.653131762000022,Enriched
Q14956,sp|Q14956|GPNMB_HUMAN,Q14956,GPNMB,5.7083,1.0393,31.3524,0.0780870616,2.5131,-1.10742091927528,0.0556121566866925,4.97050397924068,7.73293367346939,8.49135051080975,2.14607313427731,Not Significant
Q15796,sp|Q15796|SMAD2_HUMAN,Q15796,SMAD2,1.2425,0.9453,1.6331,0.138512519,0.3132,-0.858510972542407,-0.0811558398107536,0.707613134492354,0.175459183673469,0.192667555655309,0.223710685781982,Not Significant
Q5JSH3,sp|Q5JSH3|WDR44_HUMAN,Q5JSH3,WDR44,20.8515,16.9064,25.7172,2.75276586e-05,4.3821,-4.5602307265051,4.07949758402178,4.68466167044543,2.24765306122449,2.46809435790607,0.170765052422949,Enriched
Q96JB2,sp|Q96JB2|COG3_HUMAN,Q96JB2,COG3,13.8182,0.8863,215.4452,0.0918645826,3.7885,-1.03685189390338,-0.174132981598915,7.7511771461328,54.7344132653061,60.102557149014,6.2750330103507,Not Significant
Q9H3H5,sp|Q9H3H5|GPT_HUMAN,Q9H3H5,DPAGT1,5.6649,3.3434,9.5983,0.00253625166,2.502,-2.59580765570878,1.74131596742751,3.26277890596392,1.59563775510204,1.75213186081476,0.446220047411429,Enriched
Q9P278,sp|Q9P278|FNIP2_HUMAN,Q9P278,FNIP2,37.7201,26.8062,53.0774,6.64468048e-05,5.2373,-4.17752589795815,4.74449481477802,5.73002579681294,6.70183673469388,7.35912749074113,0.281467353908443,Enriched
A8TX70,sp|A8TX70|CO6A5_HUMAN,A8TX70,COL6A5,22.4947,6.1124,82.7849,0.00711198792,4.4915,-2.14800898970401,2.61173895749895,6.37129573843605,19.5593112244898,21.4776143660681,1.37746436876473,Enriched
O00258,sp|O00258|GET1_HUMAN,O00258,GET1,6.5837,1.2117,35.7721,0.066452746,2.7189,-1.17748706817487,0.277032551874793,5.16076290907334,8.81642857142857,9.68111048338142,2.12143476839354,Not Significant
O75323,sp|O75323|NIPS2_HUMAN,O75323,NIPSNAP2,3.7932,1.5751,9.1348,0.0283098066,1.9234,-1.54806309753139,0.655443425389886,3.19137314240867,1.92849489795918,2.11763437116522,0.80541511275337,Enriched
O94855,sp|O94855|SC24D_HUMAN,O94855,SEC24D,3.5213,0.3627,34.1897,0.261390063,1.8161,-0.582710926572981,-1.46315134957917,5.09548985868204,8.62933673469388,9.47566938812465,3.88223134505745,Not Significant
O94886,sp|O94886|CSCL1_HUMAN,O94886,TMEM63A,29.7936,25.7083,34.528,8.43972734e-06,4.8969,-5.07367158378266,4.6841623078338,5.10969486482593,2.24992346938775,2.47058743910021,0.119633218089537,Enriched
O94925,sp|O94925|GLSK_HUMAN,O94925,GLS,5.4137,3.9862,7.3525,0.000497942228,2.4366,-3.30282104181106,1.9950140964714,2.87823487911234,0.85875,0.94297294649966,0.251292534423317,Enriched
P00167,sp|P00167|CYB5_HUMAN,P00167,CYB5A,0.5971,0.3686,0.9671,0.0699740578,-0.744,-1.15506294059336,-1.43987202391874,-0.0482630200301687,0.152678571428571,0.167652707269122,0.405077423159893,Not Significant
P02745,sp|P02745|C1QA_HUMAN,P02745,C1QA,0.1818,0.1645,0.2009,1.80131049e-05,-2.4599,-4.74441142184368,-2.60384051092685,-2.31545053081616,0.00928571428571428,0.0101964219625665,0.0809148921903521,Depleted
P10599,sp|P10599|THIO_HUMAN,P10599,TXN,16.1233,13.4273,19.3607,2.42032394e-05,4.0111,-4.61612650346615,3.74709732755883,4.27505921011722,1.51362244897959,1.66207280419484,0.148720435159571,Enriched
P13747,sp|P13747|HLAE_HUMAN,P13747,HLA-E,16.3632,10.8638,24.6465,0.000255950421,4.0324,-3.59184415176395,3.44145692015112,4.62331088180876,3.51599489795918,3.86083035668861,0.34039801562703,Enriched
P15153,sp|P15153|RAC2_HUMAN,P15153,RAC2,19.58,17.5712,21.8184,5.70278331e-06,4.2913,-5.24391313009106,4.13514081639481,4.4474734038495,1.0834693877551,1.18973196042342,0.0876619202906012,Enriched
P32321,sp|P32321|DCTD_HUMAN,P32321,DCTD,13.9827,13.3666,14.6272,2.11187355e-06,3.8056,-5.67533208906497,3.74056063534197,3.87058172405459,0.321581632653061,0.353121140824487,0.0364340305306229,Enriched
P49069,sp|P49069|CAMLG_HUMAN,P49069,CAMLG,13.982,3.578,54.6378,0.0137089184,3.8055,-1.86299680862708,1.83915338738982,5.77182748933183,13.0254591836735,14.3029468715454,1.47581108007988,Enriched
P62993,sp|P62993|GRB2_HUMAN,P62993,GRB2,5.6457,0.9697,32.8696,0.086116609,2.4971,-1.06491307965652,-0.044389610943495,5.03868199482467,8.13772959183673,8.93584727922185,2.28345511732371,Not Significant
P98194,sp|P98194|AT2C1_HUMAN,P98194,ATP2C1,8.8166,4.8914,15.8917,0.00175288459,3.1402,-2.75624667693309,2.29024744758719,3.99020155880498,2.80619897959184,3.08142034381375,0.504224967551489,Enriched
Q01518,sp|Q01518|CAP1_HUMAN,Q01518,CAP1,29.8139,28.2371,31.4788,2.11187355e-06,4.8979,-5.67533208906497,4.81952002377783,4.97630863995618,0.826964285714285,0.908069809781644,0.0439415108842842,Enriched
Q05209,sp|Q05209|PTN12_HUMAN,Q05209,PTPN12,14.8552,12.9377,17.0568,1.27338056e-05,3.8929,-4.89504178455634,3.69350925985897,4.09227510513309,1.05079081632653,1.15384839851669,0.112058495508489,Enriched
Q5VT79 / P13928,sp|Q5VT79|AXA81_HUMAN / sp|P13928|ANXA8_HUMAN,Q5VT79 / P13928,ANXA8L1 / ANXA8,39.9167,19.6247,81.1906,0.000599924761,5.3189,-3.22190321283543,4.29459869478613,6.34324080113527,15.7055867346939,17.2459311787136,0.623313535112933,Enriched
Q86V88,sp|Q86V88|MGDP1_HUMAN,Q86V88,MDP1,8.3846,2.753,25.5361,0.0142908864,3.0677,-1.84494083302219,1.46100460993347,4.67446630120083,5.81201530612245,6.38203574767442,1.09812409941392,Enriched
Q8N129,sp|Q8N129|CNPY4_HUMAN,Q8N129,CNPY4,0.9011,0.231,3.5155,0.87345152,-0.1502,-0.0587611950666008,-2.11403524324603,1.81372989448141,0.837882653061224,0.920059009232134,1.47304912878084,Not Significant
Q8TEA7,sp|Q8TEA7|TBCK_HUMAN,Q8TEA7,TBCK,4.2767,0.9662,18.9297,0.087379875,2.0965,-1.05858858089961,-0.0496062421173726,4.242579642118,4.58252551020408,5.03196225067482,1.69747398344261,Not Significant
Q8WWI5,sp|Q8WWI5|CTL1_HUMAN,Q8WWI5,SLC44A1,12.7587,8.9072,18.2755,0.000226843643,3.6734,-3.64427338676916,3.15497198831638,4.19183897234566,2.38987244897959,2.62426208439318,0.2967394715094,Enriched
Q92572,sp|Q92572|AP3S1_HUMAN,Q92572,AP3S1,2.3771,1.424,3.968,0.020579524,1.2492,-1.68656467459614,0.509949146304311,1.98841202572479,0.648979591836735,0.712629051449703,0.43250447962639,Enriched
Q99816,sp|Q99816|TS101_HUMAN,Q99816,TSG101,8.2265,3.4824,19.4334,0.00657000936,3.0403,-2.18243401171975,1.80008192523845,4.28046642679461,4.06913265306122,4.46821776716754,0.783598810466731,Enriched
Q9BWM7,sp|Q9BWM7|SFXN3_HUMAN,Q9BWM7,SFXN3,7.6741,5.9317,9.9284,0.000160611332,2.94,-3.7942238161467,2.56844563429678,3.31156124060842,1.01956632653061,1.11956152906015,0.210472350626803,Enriched
Q9BYI3,sp|Q9BYI3|HYCCI_HUMAN,Q9BYI3,FAM126A,3.9075,0.9379,16.2795,0.0920806513,1.9662,-1.03583161753861,-0.092493985787337,4.02498448499534,3.91367346938776,4.29751173573929,1.58669196911406,Not Significant
Q9NZN4,sp|Q9NZN4|EHD2_HUMAN,Q9NZN4,EHD2,31.171,20.0837,48.379,0.000166164005,4.9621,-3.77946304868024,4.32795317492886,5.59630904382589,7.2181887755102,7.92612138344528,0.366846620685267,Enriched
Q9Y6Z7,sp|Q9Y6Z7|COL10_HUMAN,Q9Y6Z7,COLEC10,20.0801,9.6634,41.7254,0.00125800307,4.3277,-2.9003182990478,3.27253088058424,5.38285397491862,8.17908163265306,8.98125497153317,0.645276268962318,Enriched
A5YKK6,sp|A5YKK6|CNOT1_HUMAN,A5YKK6,CNOT1,3.3449,1.6833,6.6468,0.0183251233,1.742,-1.73695309454062,0.751292318641787,2.73265994433503,1.26619897959184,1.39038297832964,0.599688668651558,Enriched
O14828,sp|O14828|SCAM3_HUMAN,O14828,SCAMP3,28.0041,20.4818,38.2893,6.60202958e-05,4.8076,-4.18032253417081,4.35627060402219,5.25886938015353,4.54272959183673,4.98826329940668,0.256981753554031,Enriched
O94903,sp|O94903|PLPHP_HUMAN,O94903,PLPBP,4.6807,2.658,8.2426,0.00464443724,2.2267,-2.33306690134075,1.41034110461409,3.04309948491404,1.42464285714286,1.56436643110299,0.482172258911157,Enriched
P00751,sp|P00751|CFAB_HUMAN,P00751,CFB,0.0537,0.0464,0.0621,1.18218783e-05,-4.2187,-4.92731351579668,-4.42973138442188,-4.00926292132897,0.00400510204081633,0.00439790727506303,0.118153426741581,Depleted
P19105 / O14950,sp|P19105|ML12A_HUMAN / sp|O14950|ML12B_HUMAN,P19105 / O14950,MYL12A / MYL12B,29.4163,23.7624,36.4155,2.1631285e-05,4.8785,-4.66491768066109,4.57060865043841,5.18648074897598,3.22783163265306,3.54440513007006,0.173832049035857,Enriched
P20674,sp|P20674|COX5A_HUMAN,P20674,COX5A,18.9255,16.1702,22.1504,1.42175791e-05,4.2423,-4.84717434685649,4.01526561768309,4.469260846616,1.5255612244898,1.67518248957528,0.127699530807339,Enriched
P25100,sp|P25100|ADA1D_HUMAN,P25100,ADRA1D,0.156,0.0031,7.8733,0.327288984,-2.6801,-0.485068612072153,-8.33351606916257,2.97696845094999,2.00770408163265,2.20461209147777,20.3883521247361,Not Significant
P27448,sp|P27448|MARK3_HUMAN,P27448,MARK3,6.2067,0.6202,62.1137,0.139053675,2.6338,-0.856817528834124,-0.689194568936827,5.95683960394813,15.6871173469388,17.2256503833814,4.00395707609381,Not Significant
P43307,sp|P43307|SSRA_HUMAN,P43307,SSR1,81.4712,33.3427,199.0706,0.000706533985,6.3482,-3.15086694330872,5.0592990294124,7.63713636027502,42.2775255102041,46.4239450376381,0.822076946016534,Enriched
P55212,sp|P55212|CASP6_HUMAN,P55212,CASP6,1.9852,0.2718,14.498,0.45969788,0.9893,-0.337527499091597,-1.87938263878206,3.85778198898326,3.62913265306122,3.98506423417208,2.89604695157366,Not Significant
P56962,sp|P56962|STX17_HUMAN,P56962,STX17,5.3512,4.892,5.8535,1.42175791e-05,2.4199,-4.84717434685649,2.2904244038653,2.54929951747062,0.245280612244898,0.269336805412299,0.0726137826089849,Enriched
P62280,sp|P62280|RS11_HUMAN,P62280,RPS11,3.6578,1.151,11.6239,0.0655118596,1.871,-1.18368007264017,0.202887833470143,3.5390222915698,2.67165816326531,2.93368427394953,1.15709217386432,Not Significant
P62917,sp|P62917|RL8_HUMAN,P62917,RPL8,4.8509,1.9827,11.8685,0.0181178081,2.2783,-1.74189434460926,0.987466401593746,3.56906570642095,2.52188775510204,2.76922495158077,0.823588840164001,Enriched
P82650,sp|P82650|RT22_HUMAN,P82650,MRPS22,3.7714,2.0268,7.0177,0.0100722215,1.9151,-1.99687473214861,1.01920373397309,2.81099827521754,1.2731887755102,1.39805830694981,0.534807176727506,Enriched
Q13616,sp|Q13616|CUL1_HUMAN,Q13616,CUL1,1.1206,0.2048,6.1299,0.889588115,0.1642,-0.0508110279477158,-2.28771237954945,2.61586353873158,1.51150510204082,1.65974779589019,2.13681056064355,Not Significant
Q14667,sp|Q14667|K0100_HUMAN,Q14667,KIAA0100,10.2469,3.8397,27.3453,0.00728996879,3.3571,-2.13727433099064,1.94099359599338,4.77322098460078,5.99632653061225,6.58442351877207,0.927042828332971,Enriched
Q15654,sp|Q15654|TRIP6_HUMAN,Q15654,TRIP6,22.9911,8.9205,59.2557,0.00248160063,4.523,-2.60526810927681,3.15712457643527,5.88888203313799,12.840612244898,14.0999708453345,0.88477532676745,Enriched
Q16644,sp|Q16644|MAPK3_HUMAN,Q16644,MAPKAPK3,6.9757,1.9351,25.1467,0.0284255631,2.8023,-1.5462909233403,0.952408122326442,4.65229718255207,5.92132653061225,6.50206780292057,1.34473973576807,Enriched
Q5VWT5,sp|Q5VWT5|FYB2_HUMAN,Q5VWT5,FYB2,0.7225,0.3772,1.384,0.303926018,-0.4689,-0.517232119959008,-1.40659841887435,0.468843942974637,0.256836734693878,0.28202630856901,0.563152881346341,Not Significant
Q68D85,sp|Q68D85|NR3L1_HUMAN,Q68D85,NCR3LG1,6.4462,2.5394,16.3635,0.0123625403,2.6885,-1.90789227965854,1.34448766263568,4.03240945518361,3.52655612244898,3.87242738606362,0.866670563444602,Enriched
Q86YN1,sp|Q86YN1|DOPP1_HUMAN,Q86YN1,DOLPP1,37.5918,7.5598,186.9293,0.00842854231,5.2323,-2.07424752875173,2.91834806740602,7.54634891001708,45.7575255102041,50.2452502531476,1.92830812486875,Enriched
Q9UHJ6,sp|Q9UHJ6|SHPK_HUMAN,Q9UHJ6,SHPK,4.5952,2.9077,7.262,0.00243224546,2.2001,-2.61399259858341,1.53987842784112,2.86036693013812,1.11079081632653,1.21973297119789,0.382943660505737,Enriched
Q9Y2L9,sp|Q9Y2L9|LRCH1_HUMAN,Q9Y2L9,LRCH1,7.8227,3.8546,15.8755,0.00379997689,2.9677,-2.4202190445874,1.94658115638995,3.98873012527049,3.06655612244898,3.36731232884109,0.621013818495316,Enriched
Q9Y3C6,sp|Q9Y3C6|PPIL1_HUMAN,Q9Y3C6,PPIL1,1.3416,0.6989,2.5754,0.349524201,0.424,-0.456522748396468,-0.516842048191916,1.36479652285873,0.478698979591837,0.525647961888903,0.56525768326663,Not Significant
Q9Y5K5,sp|Q9Y5K5|UCHL5_HUMAN,Q9Y5K5,UCHL5,7.5386,4.8588,11.6965,0.000871811707,2.9143,-3.05957730341725,2.28060004884816,3.5480049846917,1.7443112244898,1.91538666080882,0.366555970197882,Enriched
O14656,sp|O14656|TOR1A_HUMAN,O14656,TOR1A,7.2144,4.9169,10.5854,0.000613306896,2.8509,-3.212322152094,2.2977490138994,3.40400388167386,1.44604591836735,1.58786862348374,0.317533015730093,Enriched
P01877,sp|P01877|IGHA2_HUMAN,P01877,IGHA2,0.453,0.3853,0.5325,0.000719670969,-1.1425,-3.1428660160806,-1.3759459088899,-0.909146569548887,0.0375510204081633,0.041233882222247,0.131319905957252,Depleted
P03973,sp|P03973|SLPI_HUMAN,P03973,SLPI,0.6046,0.1907,1.9166,0.363507572,-0.7259,-0.439486538192656,-2.39062325123669,0.938549273766054,0.440280612244898,0.483461666626196,1.15363504614874,Not Significant
P10644,sp|P10644|KAP0_HUMAN,P10644,PRKAR1A,22.2424,18.6283,26.5576,1.67246014e-05,4.4752,-4.77664422404405,4.21942411626964,4.73105287167219,2.0227806122449,2.22116727109282,0.144070199573359,Enriched
P17812,sp|P17812|PYRG1_HUMAN,P17812,CTPS1,1.1439,0.943,1.3876,0.178198472,0.1939,-0.749096024231879,-0.0846703239869906,0.472591745736933,0.113418367346939,0.124542011114205,0.15707329470828,Not Significant
P19652,sp|P19652|A1AG2_HUMAN,P19652,ORM2,0.0847,0.0746,0.0962,1.29084535e-05,-3.5611,-4.88912578535925,-3.74468055929421,-3.37781929577941,0.00551020408163265,0.00605062402174276,0.103060274739692,Depleted
P35237,sp|P35237|SPB6_HUMAN,P35237,SERPINB6,21.5461,18.2742,25.404,1.43395365e-05,4.4294,-4.84346488623765,4.19173634476984,4.66698377006666,1.81882653061224,1.99721014584359,0.133730242272229,Enriched
Q01968,sp|Q01968|OCRL_HUMAN,Q01968,OCRL,0.8807,0.3156,2.4571,0.787099679,-0.1833,-0.103970264720476,-1.66383088953599,1.29695657425208,0.546301020408163,0.599880154748247,0.982677556924037,Not Significant
