"","TPAD1010","TPAD1016","TPAD1022","TPAD1008","TPAD1036","TPAD1040","TPAD1021","TPAD1012","TPAD1037","TPAD1025","TPAD1013","TPAD1035","TPAD1018","TPAD1007","TPAD1030","TPAD1039","TPAD1028","TPAD1005","TPAD1004","TPAD1017","TPAD1001","TPAD1011","TPAD1026","TPAD1032","TPAD1019","TPAD1033","TPAD1006","TPAD1024","TPAD1002","TPAD1038","TPAD1031","TPAD1034","TPAD1015","TPAD1027","TPAD1029","TPAD1003","TPAD1009","TPAD1014","TPAD1023","TPAD1020"
"sp|P28062|PSB8_HUMAN",25.1000680884207,25.1592378796041,24.8372198070423,24.99028010395,25.1627000177642,25.1925628157423,25.2839354338557,26.2856811430127,24.7837350967162,24.044107067505,24.2744645078458,24.7835361387372,24.473339960421,24.9567187361653,24.8968466706685,25.0505525187188,24.4052270799088,26.1152039159107,24.5247999728681,24.5892965720229,24.4972108396284,25.5324346159931,24.7644735237439,24.993908119219,24.7245556727021,24.7671426279259,24.917409372688,24.9153927569741,24.643067782953,24.8934975603976,25.1386692695847,24.5525370214009,24.5035310172299,24.4716997489546,24.7532788697216,25.0090591651589,24.8133693839099,24.2841154882014,24.8201686231651,25.0576727878722
"sp|P61981|1433G_HUMAN",29.7663538275873,29.812029887156,30.0878341155987,29.7503378695051,29.7425453119801,29.9618807837759,29.5034841134084,28.8028354975907,30.4423835179086,29.8239226077569,29.3722098446091,29.6635566421407,29.9492873038125,29.8369961337487,29.799845597675,29.3265017017722,30.1517690026621,29.7108209449607,29.8889100767918,29.2120034206276,30.0923521944748,30.021176987065,29.9287842797622,29.4299449348043,29.6932687819959,30.4093248547454,29.8033337460324,30.1071265405425,29.8554897988727,29.5234912082119,29.4015117501598,30.1170853230022,29.0114828979099,29.9536126569587,29.7305938404744,29.7577283056033,29.90763843991,29.441147214839,30.1969310963706,29.4382057900368
"sp|P78344|IF4G2_HUMAN",24.1559527694934,24.3961741905651,24.4801119807391,24.4781498441518,24.268308314993,24.5995895404808,24.3012823261106,24.9029867569596,24.9739080412398,24.5156934362094,24.2865309462787,24.3465714519489,24.5662655883073,24.4133905766687,24.5595497275436,24.403684829784,24.640143304103,24.0968120623067,24.3879296566856,24.5195192152761,24.4447500443026,24.6762925962835,24.476759014724,24.6288993114936,24.6405475961635,25.1117808925369,24.3564226960717,24.7639346097281,24.6425516860996,24.7621392556599,23.9232942469123,24.7173977075,24.7016178959266,24.5693933476364,24.7166365539098,24.4871180470626,24.6708283838439,23.8361149723929,24.7998897444767,24.6686646991291
"sp|P78509|RELN_HUMAN",28.8294588809125,27.806848007959,28.1063347397493,29.0028765718268,29.0967969268918,27.7054774488712,28.8795741379196,28.6603509995443,27.4813408071646,28.3502995901587,28.2834420404845,28.6904702610882,27.3230665786867,28.7166397130916,28.7210086880464,29.3525951030467,27.0741888699729,29.4252376973397,28.4084062093661,28.7760003704499,27.4020696955076,27.703439466807,29.0765185679564,28.578419061529,28.1399739192151,26.5301018572851,29.1313885230139,28.354504626199,28.8269477557697,28.874811882719,28.5143424484865,27.6989059817239,28.526908990362,28.0061652984505,28.5566581226458,28.8195515388173,28.6038205452707,27.9616618789827,27.7203446232402,28.5324957062459
"sp|Q04446|GLGB_HUMAN",19.5887311816141,17.5974271743357,18.9031212306223,19.1827126451411,18.7218155949905,19.0245492586701,18.9816011986117,20.0522732745701,19.5031078526589,19.5409558345206,19.4876394143535,18.2353113247811,19.4913040158226,19.9714718428901,20.1220718951401,19.2675826943042,19.8477029989065,20.352383179686,19.8900686296237,19.609942872591,19.9878046541584,18.7690973779913,20.0968463364695,19.0676727755449,18.6306934691948,20.0833401673328,21.3670138271059,19.5468576286515,19.2605902014076,19.0023037473668,19.2276982085631,19.0684036204135,18.8313387619773,19.7811643124599,19.5738415870666,19.7597297631082,20.3542125041661,19.5865812447237,19.7354272793782,18.9679333828229
"sp|Q99983|OMD_HUMAN",26.9485040998821,26.7238521545805,25.9369748203247,26.3769069092478,26.9786300612302,25.9663947367665,27.2965896774767,27.0602318985141,25.473118736555,26.7104010094432,26.4861552130997,26.5819678058422,25.9684812849691,26.6921738622712,26.5067272898402,27.1222089694175,25.8084853266562,27.1461941223777,27.3934838524725,26.8622043637121,25.608710286187,26.2240250320078,27.0253594638487,26.9706639313315,26.8374717504686,25.1585745077055,27.0850058427498,26.9053701865748,26.2798484221172,27.1669708493691,27.1289215668607,26.3937594904851,27.1196184591036,25.6967507593358,26.9915124138387,26.9550676007466,26.4358436246604,27.2336994940561,24.6916859929869,27.118537884956
"sp|Q9H4G4|GAPR1_HUMAN",22.9711604005481,23.2499333703929,23.0845222044909,23.0329468454397,22.7918640396892,22.6186284424362,23.7082467554125,22.7896834336244,23.5328253398354,23.0499178178225,23.3519325667787,22.9370107283956,22.660274841008,22.9837042345292,22.7519886765443,23.6880858830857,22.7829453581548,23.2144809602209,22.8066306980774,22.6811857065876,22.9678320786328,23.0326060932531,23.0679991401859,23.2412520932657,22.2007764934502,23.1971010343968,23.2797734889882,23.2176021585935,22.6604378347283,22.4213856264846,23.0717817806419,22.7760945213535,22.3964666811599,22.7878872076862,23.1583483067575,22.9238277356173,22.9962480685103,22.7251100109795,22.6785397788519,22.8140729432078
"sp|Q9Y2D4|EXC6B_HUMAN",21.9156004462228,22.0065550004478,22.3713431583694,21.511051643307,21.5203152281641,21.6149161885575,21.9624046380854,22.325703842608,21.0422727978381,22.1154078748953,22.6582174944045,22.0310887722153,20.9842496171567,21.3557901249117,21.299889076099,21.9876496000896,22.062312494543,20.7689420573464,21.3483932156081,21.7791437144545,21.1343030576989,21.2058400632254,21.6025212000368,21.7509844796115,21.3086368329454,20.9767446098855,21.3177405194871,21.6887073079209,21.3816969409647,21.9889488467922,22.880136838811,21.6219305999176,21.9145855319118,21.3869920754045,20.7142595862584,22.0284034399699,20.7959798036007,21.9114387178458,21.6088885090237,21.1445083604126
"sp|Q9Y2I8|WDR37_HUMAN",21.1661959287107,21.2140101210981,21.2475243168657,21.1997961354711,22.3467034012932,21.1143998763395,20.9015054797838,19.8331601509459,20.9726939756167,20.6675824285859,20.2412067730287,19.9471314580754,20.2556338116643,20.5879773032401,23.8721268307595,19.6180603775535,21.0970604614192,20.277168994391,20.0002597184774,19.8273572743696,21.18826712608,20.1467084730832,19.9169269461984,19.660673190474,18.5937682253065,21.3941210633273,20.1724800970299,20.0262254840826,20.3066568352148,18.682962711616,19.2575674463254,20.2369054232762,20.8602236814359,20.2505979721055,19.2427747053653,20.9712122160167,20.0097586777695,21.6270523665613,20.5201450118919,20.5597627891088
"sp|Q9Y333|LSM2_HUMAN",19.5536399383111,20.4820838238165,20.1872317898268,19.6853824188932,19.6782574563043,20.2447163932244,19.4576227819823,19.4956631564659,21.2190841248692,20.0187505695376,19.8219226045856,20.0368343522736,20.8488527232821,19.9651352078774,19.744190844845,19.145488582319,20.6136914391103,19.8129306391428,19.8878235016674,19.8248233886865,20.4788818613128,20.7927554982564,19.9556660232372,20.0480157664448,20.5213863180806,20.8915808705498,20.3382743624566,20.388932048411,19.8547388352728,18.0974351473965,20.4260228301013,20.7800366878592,20.1624038106806,20.2970673286767,19.2905648775123,19.6979148363959,20.3766304774436,20.1647480593887,20.6302479197674,20.36275874781
"sp|Q9Y679|AUP1_HUMAN",17.3855278355185,17.436675233553,16.7096187839575,15.157425757486,15.5053637949565,17.0621730860641,16.7034981271011,17.5483884651741,16.1143221973397,16.4159910443666,17.7388410107381,17.4093579014839,16.1559452278129,17.0791471921358,17.1442349835133,16.9746430527564,18.3132461485823,16.6667380115092,17.573435770725,19.0256264391675,18.7106019659448,17.1980940469463,15.8664226227921,18.1332143524577,16.5742549763411,18.668732187137,17.1862113598376,16.6931997492515,16.7059504958865,15.0182869885832,17.2453449045346,16.5751648582479,16.4020654375037,16.8871249519602,15.7188415268948,17.5536669835613,16.772766548753,16.5503648778808,17.4128925890658,18.4204937005666
"sp|O75844|FACE1_HUMAN",22.8376750513578,22.6380440971608,23.3223235057623,22.959405049072,23.1055664132277,23.1854695174504,22.9377249535607,22.0372273088944,23.1493889338602,23.0019539084695,22.7375554285094,22.9722477231453,22.5560580919045,22.925735383047,23.0717935736501,23.0628890315751,23.2400142642126,22.5031271118428,23.0684947517143,22.8355585169291,22.8925083822693,22.7704120346984,23.0013860998727,22.7948089780664,22.8972490621937,23.2561767617237,22.7019162700969,23.3774747239963,23.4129172450515,23.402019793375,22.4357752660878,22.8013488236114,22.5057292772558,23.1957506720453,23.0007122338998,22.9417788712825,23.0137957147363,22.7532362058406,23.0684788712759,22.6764542995859
"sp|P06280|AGAL_HUMAN",18.7096939780862,19.6344451784919,17.6448702789222,17.8919369910243,17.3643435057847,18.7010451459969,17.0574370120746,16.6216408126605,18.8590908275142,17.3276335032181,18.7872471894418,18.765741677292,19.3303209382338,18.2823377258657,18.2684184403976,17.4339577682525,19.0056481796867,17.6448815705538,18.5557927874181,18.7927441110562,18.3279531771742,19.1331562533047,17.424054524727,18.6992735612298,15.7337927578871,19.4132136224374,19.0772880982086,19.2256382587796,18.8825384812565,16.6993639594654,18.9426198557486,19.0408458040956,15.6572924446601,18.6282446919962,16.9215280273213,17.5959729754241,17.8549814736451,18.4540372721929,17.6511963419513,15.582689260317
"sp|P08514|ITA2B_HUMAN",27.0995198792886,27.2827092521644,27.732093686394,27.0545056474841,27.4077449471817,27.626402494884,26.8677022865401,25.4193274025735,28.0209804730232,27.4350987246377,27.2139598101651,27.3302549576238,27.8509054470948,27.3085028852122,27.0837740684194,26.8172488868433,28.0071972865039,27.0736237110787,27.3297372187535,26.7168148973897,27.450686097194,27.8252280588441,27.5051263376953,26.6856347651762,27.2664174009559,28.1747728790358,27.282884578743,27.6815185827612,27.5605959706726,26.9096226594793,27.0256562464277,27.6512058731074,26.6063761732022,27.4639189919326,27.0214971953104,27.4074869725596,27.5174858911359,27.1406181313416,27.8463094436871,27.1745036494273
"sp|P42898|MTHR_HUMAN",21.2929664251848,21.1656421499879,21.9074618044525,21.0979908487553,23.1125927002593,22.3488838877033,19.8691059896557,23.7452549515022,21.1896723929119,20.2592661603232,22.6784544974871,21.3938558199826,21.7207857213184,21.1096891657304,20.7942838761737,21.0854633309709,20.7761680204815,20.3747497676116,21.3488399446798,22.7562527886392,22.9196382134488,21.6026048518663,21.4127616661828,22.8408126366781,19.8645504981816,21.9633442391809,21.9051487319074,22.2905198297616,19.4308627833412,22.7310856213295,21.7985324020079,23.0070367009045,23.5843105612345,21.7159168876925,21.766949896974,20.6905938703686,20.926411906276,21.6191243731732,23.2617345827909,21.7578580494861
"sp|P45974|UBP5_HUMAN",26.1901592081581,26.4592402779782,25.78696355103,26.6668910960381,26.6231822166979,25.8630242358033,26.6817846352171,27.0134302621347,25.7118631218827,26.0102538771753,26.4611296294506,25.9626043397603,25.767386192596,26.175251233407,26.3721807394647,26.9920784157558,25.605053418269,26.2155052102909,26.2348214479057,26.7768753226714,25.9036851466988,25.773522721346,26.1745543922282,26.9967601765483,26.1460903744235,25.6848470901519,25.8963407245993,25.7904964723101,26.3912480873238,25.9183523072589,26.539525210023,25.7608121180078,26.5403020807282,25.8901500979245,26.3723432263895,25.9182669209925,26.1603432586559,26.0836163458523,25.4204571172335,26.469472424635
"sp|Q16864|VATF_HUMAN",20.8368448218658,18.98662446785,19.1960517901309,20.8687217101568,19.1973059774944,19.9001419172975,20.5102589541531,19.4453146809348,18.533443708011,20.6785576346484,19.2671433468755,19.2332664446278,18.7928816405518,21.0405309550972,19.6117654314413,19.5044765304133,19.6005028361016,20.9441338263254,20.7568151284471,19.5629602303086,20.2109776164931,18.9877725939043,20.3392468390969,19.2055752048813,19.3709100338574,18.5283016166874,19.412867715812,19.7657112196851,20.7440098535563,20.0196115390445,19.0401884253115,17.9201070877425,19.7221696370161,19.5094369221879,20.6474869286715,24.3461908348899,21.2442170883287,18.7248617214984,18.6719300022703,20.3428988617339
"sp|Q96E17|RAB3C_HUMAN",27.2028186251655,27.0400803302468,27.7590743669804,27.2692635026424,27.3302410831824,27.3049500283286,27.2261970427797,25.7297489687834,27.8400993319311,27.3625978531759,26.684756576728,27.2836101860999,27.6770634083713,27.5004412570389,27.4952029909397,27.0848397387272,27.9546550544508,27.3165594166634,27.4980771431099,26.9795367494363,27.6369515419576,27.4125101121942,27.4736644731099,26.9343807428785,27.3382136004076,28.0516625695288,27.6070747189818,27.7896260517348,27.6148954497013,26.8947072930325,27.2826187903238,27.7319188030771,26.6289891570204,27.619718879451,27.4313042060146,27.5602670262157,27.7980638889123,27.4218658983797,27.7503616324911,27.2621097926258
"sp|Q9BX10|GTPB2_HUMAN",24.5060426771724,24.5825915385152,24.5308884101414,24.2937340144339,24.735328139715,24.675825972039,24.4944515452102,24.0985176194397,24.9747112453851,24.7097837090364,24.6870138324353,25.8020280339671,24.9045990918449,24.7319991299861,24.3471645594928,25.0004199540884,24.7039251614759,24.0048443160384,25.4800636634844,24.7067500160185,24.6400724537289,24.4537981568174,24.2894639994815,24.9657337049507,24.9379482050373,24.9997527575907,24.4513894500876,24.8415236651958,24.7357680057481,24.3581067586387,23.8332003651669,24.7532659333359,24.6647692250399,24.6712857338193,24.5173417552426,25.5181220063809,24.9579555827997,24.5856615103475,24.4327147282812,25.4499488034895
"sp|P21796|VDAC1_HUMAN",25.8978590324236,25.8840589903848,26.5767860469471,25.9429475851894,26.0615683886659,26.4331869353799,25.7352037797961,25.6485544356973,26.5309141250616,26.0968928543759,25.671881766404,26.0160453793385,26.6036807852733,26.1411464702826,26.1475106436011,25.8669944893412,26.160796143542,25.9119146363469,26.2972826508906,25.8059984027028,25.8531144375549,26.2541548760183,26.4899154172724,25.5721013434205,25.7491510669963,27.0098017308661,26.327277633465,26.4721450717044,26.4390056589775,25.9268323634393,25.7369762348835,26.0659212462826,25.7278304006378,26.4327751956104,25.7784452006346,26.2164826895542,26.3844339081417,25.7461967332459,26.5512408665966,26.0555329373647
"sp|P22352|GPX3_HUMAN",28.1396144139014,27.9093262138804,27.6577400913131,27.9747199832251,27.7706268779703,27.7446426785514,27.6730413396124,28.1234887282633,27.6905332055985,27.407255879947,28.6588657673842,28.1791173534536,28.0724388360499,27.9270973299514,27.9172537442964,27.864618265905,27.0203193802126,28.3986672876319,27.6656711377694,28.2851813422874,27.938812243378,27.8668042771464,28.1208463515973,28.0569553904454,27.7100242186068,26.6865058261147,27.8730273828298,27.6754071356255,27.95160548594,28.25441358374,28.0667994763479,27.8357183614024,28.2473915101864,28.2806712381015,28.1047093583985,27.6871777888857,27.7145802460014,28.5076334356655,27.1906143728187,27.6864460989108
"sp|P34931|HS71L_HUMAN",28.2445817233124,28.3159524845657,28.2438498108544,28.3400082147408,28.3101420995768,28.3408801277238,28.3720997103104,27.6225981584866,28.5431595461988,28.4839403715663,28.1617277377293,28.4328176632633,28.4374506394563,28.2491699301185,28.3722607203974,28.0952386318804,28.5571158029261,27.7737784121805,28.3653158742417,27.948206300853,28.4463666344139,28.3427728314913,28.2190051001983,27.9623794799864,28.2216491685266,28.5464025068254,28.2874315943061,28.4412575019271,28.2175044577037,28.1034929381833,28.2532855335098,28.4860297122002,27.8665875523571,28.3818836872875,28.3530193923436,28.3137843232429,28.2537581369246,28.2495580001588,28.4144207583817,28.2724988783478
"sp|P54725|RD23A_HUMAN",21.6313252777364,20.2831016296861,21.4226611360851,21.6740945826349,20.6266266244703,21.3122670306391,21.8978527794221,21.8534093866357,20.6201323992859,22.0732996021364,19.9537783386951,20.5298512484979,20.0557407506225,21.5410693279997,21.3707685750004,20.3964339860854,21.2838456612394,20.9549710951854,22.0091610147028,21.9407162818063,21.8590376969461,19.3211853782331,21.3077598076719,21.7871799322656,21.4322827753198,20.4494535329179,20.7787148224638,21.5410822939323,21.9601056941847,20.9626794010041,21.3327277628988,20.9950065124214,20.6526590168452,20.8300421671593,21.6561618443531,21.5514003898802,21.450813378263,19.9602654355916,20.7844995664078,20.7789167772718
"sp|Q04756|HGFA_HUMAN",23.1599469250957,22.7354684043007,23.4101414806381,24.0360011336875,23.0347547016686,22.8647477148917,23.6097571547434,23.6284032205649,21.2194575175137,23.467837119656,23.5966627846999,23.2279406477662,22.4731020241946,23.2177602350406,22.8059884497403,23.805597943445,22.9141463951223,23.0734324368114,22.77262712051,23.1532345064499,22.5630851498479,21.743628900553,23.7063936066321,23.4145784627916,22.5982373367881,21.2066416929913,22.7735550220494,22.9587242527117,23.3986211647675,22.9155358445181,23.5550791989028,21.2899349414429,22.9591700504578,23.7823893132129,23.2564773466826,23.9069996176104,23.2755735449855,23.9763291815513,23.1303126201656,23.0550509987939
"sp|Q05193|DYN1_HUMAN",24.572516183223,24.6049030808749,24.6830726895164,24.6928427969279,24.2875987365567,24.728547819768,24.224744636698,24.2764384205981,25.745044825719,25.0855302828702,24.4132845165658,24.5156912490173,25.3037470123008,24.8500248797464,24.5894451243411,24.3558239333141,25.2778602981737,24.6949504179176,25.3746141834896,24.3503399816838,25.2293292532574,24.6313869537427,24.9012328945052,24.8813479736547,24.4150326234662,24.9222520512604,24.8583697018293,25.1819447334964,24.3064170738579,24.1797029971462,24.3951058792466,25.0270898380327,25.3397105938155,24.8992890144923,24.9188709136215,24.7936507309454,25.1275335762699,24.5994065182666,25.1443500461119,24.7342807888749
